날짜,BPS,PER,PBR,EPS,DIV,DPS,symbol
2021-10-31,461663,12.69,0.34,12494,1.26,2000,001130
2021-11-30,461663,13.05,0.35,12494,1.23,2000,001130
2021-12-31,461663,11.97,0.32,12494,1.34,2000,001130
2022-01-31,461663,12.37,0.33,12494,1.29,2000,001130
2022-02-28,461663,12.05,0.33,12494,1.33,2000,001130
2022-03-31,461663,13.41,0.36,12494,1.19,2000,001130
2022-04-30,461663,14.61,0.4,12494,1.1,2000,001130
2022-05-31,534606,3.62,0.36,52446,1.32,2500,001130
2021-05-31,14181,0.0,2.25,0,0.0,0,003490
2021-06-30,14181,0.0,2.24,0,0.0,0,003490
2021-07-31,14181,0.0,2.2,0,0.0,0,003490
2021-08-31,14181,0.0,2.09,0,0.0,0,003490
2021-09-30,14181,0.0,2.19,0,0.0,0,003490
2021-10-31,14181,0.0,2.37,0,0.0,0,003490
2021-11-30,14181,0.0,2.15,0,0.0,0,003490
2021-12-31,14181,0.0,1.93,0,0.0,0,003490
2022-01-31,14181,0.0,2.08,0,0.0,0,003490
2022-02-28,14181,0.0,2.02,0,0.0,0,003490
2022-03-31,14181,0.0,2.02,0,0.0,0,003490
2022-04-30,14181,0.0,2.2,0,0.0,0,003490
2022-05-31,19356,17.18,1.55,1743,0.0,0,003490
2021-05-31,2946,98.82,1.14,34,0.0,0,005880
2021-06-30,2946,97.35,1.12,34,0.0,0,005880
2021-07-31,2946,106.03,1.22,34,0.0,0,005880
2021-08-31,2946,88.97,1.03,34,0.0,0,005880
2021-09-30,2946,87.79,1.01,34,0.0,0,005880
2021-10-31,2946,88.24,1.02,34,0.0,0,005880
2021-11-30,2946,82.06,0.95,34,0.0,0,005880
2021-12-31,2946,69.71,0.8,34,0.0,0,005880
2022-01-31,2946,77.21,0.89,34,0.0,0,005880
2022-02-28,2946,66.32,0.77,34,0.0,0,005880
2022-03-31,2946,85.29,0.98,34,0.0,0,005880
2022-04-30,2946,80.74,0.93,34,0.0,0,005880
2022-05-31,4140,3.06,0.66,891,0.0,0,005880
2021-05-31,457234,9.74,0.31,14424,0.29,410,003830
2021-06-30,457234,9.84,0.31,14424,0.29,410,003830
2021-07-31,457234,11.65,0.37,14424,0.24,410,003830
2021-08-31,457234,10.23,0.32,14424,0.28,410,003830
2021-09-30,457234,9.88,0.31,14424,0.29,410,003830
2021-10-31,457234,10.02,0.32,14424,0.28,410,003830
2021-11-30,457234,9.36,0.3,14424,0.3,410,003830
2021-12-31,457234,8.74,0.28,14424,0.33,410,003830
2022-01-31,457234,8.49,0.27,14424,0.33,410,003830
2022-02-28,457234,8.56,0.27,14424,0.33,410,003830
2022-03-31,457234,8.91,0.28,14424,0.32,410,003830
2022-04-30,457234,8.63,0.27,14424,0.33,410,003830
2022-05-31,660594,5.85,0.19,21701,0.59,750,003830
2021-05-31,4597,13.92,0.62,204,1.41,40,016090
2021-06-30,4597,14.8,0.66,204,1.32,40,016090
2021-07-31,4597,15.66,0.7,204,1.25,40,016090
2021-08-31,4597,13.82,0.61,204,1.42,40,016090
2021-09-30,4597,12.75,0.57,204,1.54,40,016090
2021-10-31,4597,14.56,0.65,204,1.35,40,016090
2021-11-30,4597,13.58,0.6,204,1.44,40,016090
2021-12-31,4597,10.2,0.45,204,1.92,40,016090
2022-01-31,4597,11.08,0.49,204,1.77,40,016090
2022-02-28,4597,10.25,0.45,204,1.91,40,016090
2022-03-31,4597,11.91,0.53,204,1.65,40,016090
2022-04-30,4597,13.11,0.58,204,1.5,40,016090
2022-05-31,4991,6.44,0.56,435,3.21,90,016090
2021-05-31,1010,170.83,4.06,24,0.0,0,069460
2021-06-30,1010,171.04,4.06,24,0.0,0,069460
2021-07-31,1010,189.17,4.5,24,0.0,0,069460
2021-08-31,1010,177.71,4.22,24,0.0,0,069460
2021-09-30,1010,173.96,4.13,24,0.0,0,069460
2021-10-31,1010,170.83,4.06,24,0.0,0,069460
2021-11-30,1010,160.42,3.81,24,0.0,0,069460
2021-12-31,1010,154.58,3.67,24,0.0,0,069460
2022-01-31,1010,142.5,3.39,24,0.0,0,069460
2022-02-28,1010,140.42,3.34,24,0.0,0,069460
2022-03-31,1010,148.75,3.53,24,0.0,0,069460
2022-04-30,1010,138.54,3.29,24,0.0,0,069460
2022-05-31,1368,0.0,2.27,0,0.0,0,069460
2021-05-31,660,0.0,1.41,0,0.0,0,021040
2021-06-30,660,0.0,1.41,0,0.0,0,021040
2021-07-31,660,0.0,1.43,0,0.0,0,021040
2021-08-31,660,0.0,1.44,0,0.0,0,021040
2021-09-30,660,0.0,1.47,0,0.0,0,021040
2021-10-31,660,0.0,1.36,0,0.0,0,021040
2021-11-30,660,0.0,1.33,0,0.0,0,021040
2021-12-31,660,0.0,1.1,0,0.0,0,021040
2022-01-31,660,0.0,1.2,0,0.0,0,021040
2022-02-28,660,0.0,1.23,0,0.0,0,021040
2022-03-31,660,0.0,1.21,0,0.0,0,021040
2022-04-30,660,0.0,1.28,0,0.0,0,021040
2022-05-31,664,8.75,1.32,100,0.0,0,021040
2021-05-31,4415,0.0,2.82,0,1.2,150,067080
2021-06-30,4415,0.0,2.82,0,1.2,150,067080
2021-07-31,4415,0.0,3.07,0,1.11,150,067080
2021-08-31,4415,0.0,2.62,0,1.3,150,067080
2021-09-30,4415,0.0,2.49,0,1.36,150,067080
2021-10-31,4415,0.0,2.31,0,1.47,150,067080
2021-11-30,4415,0.0,2.26,0,1.5,150,067080
2021-12-31,4415,0.0,1.96,0,1.74,150,067080
2022-01-31,4415,0.0,2.11,0,1.61,150,067080
2022-02-28,4415,0.0,1.92,0,1.77,150,067080
2022-03-31,4415,0.0,1.95,0,1.74,150,067080
2022-04-30,4415,0.0,1.99,0,1.71,150,067080
2022-05-31,4548,65.75,1.84,127,1.8,150,067080
2021-05-31,22641,9.84,2.64,6069,0.67,400,298540
2021-06-30,22641,9.85,2.64,6069,0.67,400,298540
2021-07-31,22641,12.59,3.37,6069,0.52,400,298540
2021-08-31,11321,11.85,3.18,3035,1.11,400,298540
2021-09-30,11321,10.81,2.9,3035,1.22,400,298540
2021-10-31,11321,9.28,2.49,3035,1.42,400,298540
2021-11-30,11321,10.54,2.83,3035,1.25,400,298540
2021-12-31,11321,9.31,2.5,3035,1.42,400,298540
2022-01-31,11321,9.84,2.64,3035,1.34,400,298540
2022-02-28,11321,9.62,2.58,3035,1.37,400,298540
2022-03-31,11321,11.66,3.13,3035,1.13,400,298540
2022-04-30,11321,11.2,3.0,3035,1.18,400,298540
2022-05-31,15132,8.49,2.25,4009,0.59,200,298540
2021-05-31,36923,10.19,1.83,6634,0.52,350,192080
2021-06-30,36923,10.19,1.83,6634,0.52,350,192080
2021-07-31,36923,8.95,1.61,6634,0.59,350,192080
2021-08-31,36923,9.18,1.65,6634,0.57,350,192080
2021-09-30,36923,9.3,1.67,6634,0.57,350,192080
2021-10-31,36923,9.18,1.65,6634,0.57,350,192080
2021-11-30,36923,9.83,1.77,6634,0.54,350,192080
2021-12-31,36923,8.55,1.54,6634,0.62,350,192080
2022-01-31,36923,8.92,1.6,6634,0.59,350,192080
2022-02-28,36923,7.67,1.38,6634,0.69,350,192080
2022-03-31,36923,7.58,1.36,6634,0.7,350,192080
2022-04-30,36923,7.73,1.39,6634,0.68,350,192080
2022-05-31,49639,6.71,1.0,7391,1.41,700,192080
2021-05-31,851,0.0,3.52,0,0.0,0,299170
2021-06-30,851,0.0,3.61,0,0.0,0,299170
2021-07-31,851,0.0,3.88,0,0.0,0,299170
2021-08-31,851,0.0,3.8,0,0.0,0,299170
2021-09-30,851,0.0,3.41,0,0.0,0,299170
2021-10-31,851,0.0,3.06,0,0.0,0,299170
2021-11-30,851,0.0,3.07,0,0.0,0,299170
2021-12-31,851,0.0,2.91,0,0.0,0,299170
2022-01-31,851,0.0,2.87,0,0.0,0,299170
2022-02-28,851,0.0,2.92,0,0.0,0,299170
2022-03-31,851,0.0,2.92,0,0.0,0,299170
2022-04-30,851,0.0,3.01,0,0.0,0,299170
2022-05-31,1105,10.78,2.39,245,0.0,0,299170
2021-05-31,12507,45.19,6.61,1830,0.54,450,012510
2021-06-30,12507,44.97,6.58,1830,0.55,450,012510
2021-07-31,12507,48.36,7.08,1830,0.51,450,012510
2021-08-31,12507,45.85,6.71,1830,0.54,450,012510
2021-09-30,12507,49.02,7.17,1830,0.5,450,012510
2021-10-31,12507,50.82,7.44,1830,0.48,450,012510
2021-11-30,12507,46.23,6.76,1830,0.53,450,012510
2021-12-31,12507,40.55,5.93,1830,0.61,450,012510
2022-01-31,12507,40.11,5.87,1830,0.61,450,012510
2022-02-28,12507,28.42,4.16,1830,0.87,450,012510
2022-03-31,12507,25.55,3.74,1830,0.96,450,012510
2022-04-30,12507,25.03,3.66,1830,0.98,450,012510
2022-05-31,15708,24.18,2.62,1704,1.09,450,012510
2021-05-31,8028,30.49,5.28,1389,0.0,0,213420
2021-06-30,8028,32.0,5.54,1389,0.0,0,213420
2021-07-31,8028,40.75,7.05,1389,0.0,0,213420
2021-08-31,8028,43.92,7.6,1389,0.0,0,213420
2021-09-30,8028,51.69,8.94,1389,0.0,0,213420
2021-10-31,8028,42.91,7.42,1389,0.0,0,213420
2021-11-30,8028,39.16,6.78,1389,0.0,0,213420
2021-12-31,8028,40.17,6.95,1389,0.0,0,213420
2022-01-31,8028,41.32,7.15,1389,0.0,0,213420
2022-02-28,8028,30.2,5.23,1389,0.0,0,213420
2022-03-31,8028,29.52,5.11,1389,0.0,0,213420
2022-04-30,8028,30.92,5.35,1389,0.0,0,213420
2022-05-31,11561,21.48,3.62,1946,0.0,0,213420
2021-05-31,8556,26.47,2.15,695,0.0,0,317330
2021-06-30,8556,26.98,2.19,695,0.0,0,317330
2021-07-31,8556,33.96,2.76,695,0.0,0,317330
2021-08-31,8556,36.91,3.0,695,0.0,0,317330
2021-09-30,8556,42.81,3.48,695,0.0,0,317330
2021-10-31,8556,36.19,2.94,695,0.0,0,317330
2021-11-30,8556,33.88,2.75,695,0.0,0,317330
2021-12-31,8556,41.87,3.4,695,0.0,0,317330
2022-01-31,8556,43.38,3.52,695,0.0,0,317330
2022-02-28,8556,42.16,3.42,695,0.0,0,317330
2022-03-31,8556,40.36,3.28,695,0.0,0,317330
2022-04-30,8556,37.84,3.07,695,0.0,0,317330
2022-05-31,9481,24.0,2.47,977,0.0,0,317330
2021-05-31,9563,16.8,1.34,765,0.0,0,077360
2021-06-30,9563,17.32,1.39,765,0.0,0,077360
2021-07-31,9563,17.91,1.43,765,0.0,0,077360
2021-08-31,9563,20.92,1.67,765,0.0,0,077360
2021-09-30,9563,19.48,1.56,765,0.0,0,077360
2021-10-31,9563,17.25,1.38,765,0.0,0,077360
2021-11-30,9563,17.39,1.39,765,0.0,0,077360
2021-12-31,9563,19.41,1.55,765,0.0,0,077360
2022-01-31,9563,26.73,2.14,765,0.0,0,077360
2022-02-28,9563,21.63,1.73,765,0.0,0,077360
2022-03-31,9563,22.88,1.83,765,0.0,0,077360
2022-04-30,9563,24.97,2.0,765,0.0,0,077360
2022-05-31,6137,12.37,1.51,751,0.0,0,077360
2021-05-31,3880,107.54,6.43,232,0.18,45,004830
2021-06-30,3880,127.16,7.6,232,0.15,45,004830
2021-07-31,3880,91.38,5.46,232,0.21,45,004830
2021-08-31,3880,93.32,5.58,232,0.21,45,004830
2021-09-30,3880,74.35,4.45,232,0.26,45,004830
2021-10-31,3880,68.97,4.12,232,0.28,45,004830
2021-11-30,3880,101.29,6.06,232,0.19,45,004830
2021-12-31,3880,63.36,3.79,232,0.31,45,004830
2022-01-31,3880,66.81,3.99,232,0.29,45,004830
2022-02-28,3880,65.73,3.93,232,0.3,45,004830
2022-03-31,3880,62.07,3.71,232,0.31,45,004830
2022-04-30,3880,40.86,2.44,232,0.47,45,004830
2022-05-31,5252,22.58,1.6,372,0.54,45,004830
2021-05-31,1559,0.0,1.07,0,0.0,0,090410
2021-06-30,1559,0.0,1.09,0,0.0,0,090410
2021-07-31,1559,0.0,1.72,0,0.0,0,090410
2021-08-31,1559,0.0,1.37,0,0.0,0,090410
2021-09-30,1559,0.0,1.51,0,0.0,0,090410
2021-10-31,1559,0.0,1.54,0,0.0,0,090410
2021-11-30,1559,0.0,1.57,0,0.0,0,090410
2021-12-31,1559,0.0,1.26,0,0.0,0,090410
2022-01-31,1559,0.0,1.56,0,0.0,0,090410
2022-02-28,1559,0.0,1.29,0,0.0,0,090410
2022-03-31,1559,0.0,1.17,0,0.0,0,090410
2022-04-30,1559,0.0,1.44,0,0.0,0,090410
2022-05-31,1759,39.68,1.76,78,0.0,0,090410
2021-05-31,1362,0.0,2.68,0,0.0,0,024900
2021-06-30,1362,0.0,2.7,0,0.0,0,024900
2021-07-31,1362,0.0,3.08,0,0.0,0,024900
2021-08-31,1362,0.0,2.59,0,0.0,0,024900
2021-09-30,1362,0.0,2.36,0,0.0,0,024900
2021-10-31,1362,0.0,2.27,0,0.0,0,024900
2021-11-30,1362,0.0,2.71,0,0.0,0,024900
2021-12-31,1362,0.0,2.31,0,0.0,0,024900
2022-01-31,1362,0.0,2.43,0,0.0,0,024900
2022-02-28,1362,0.0,2.58,0,0.0,0,024900
2022-03-31,1362,0.0,2.59,0,0.0,0,024900
2022-04-30,1362,0.0,2.39,0,0.0,0,024900
2022-05-31,1711,16.99,1.9,191,0.0,0,024900
2021-05-31,6065,12.2,1.29,640,1.79,140,263600
2021-06-30,6065,12.08,1.27,640,1.81,140,263600
2021-07-31,6065,13.2,1.39,640,1.66,140,263600
2021-08-31,6065,13.42,1.42,640,1.63,140,263600
2021-09-30,6065,13.17,1.39,640,1.66,140,263600
2021-10-31,6065,12.94,1.37,640,1.69,140,263600
2021-11-30,6065,12.05,1.27,640,1.82,140,263600
2021-12-31,6065,10.28,1.08,640,2.13,140,263600
2022-01-31,6065,15.0,1.58,640,1.46,140,263600
2022-02-28,6065,12.56,1.33,640,1.74,140,263600
2022-03-31,6065,12.2,1.29,640,1.79,140,263600
2022-04-30,6065,12.72,1.34,640,1.72,140,263600
2022-05-31,6302,30.72,1.29,265,0.86,70,263600
2021-05-31,9149,0.0,12.52,0,0.0,0,194480
2021-06-30,9149,0.0,12.31,0,0.0,0,194480
2021-07-31,9149,0.0,9.86,0,0.0,0,194480
2021-08-31,9149,0.0,8.91,0,0.0,0,194480
2021-09-30,9149,0.0,8.86,0,0.0,0,194480
2021-10-31,9149,0.0,17.63,0,0.0,0,194480
2021-11-30,9149,0.0,12.99,0,0.0,0,194480
2021-12-31,9149,0.0,10.67,0,0.0,0,194480
2022-01-31,9149,0.0,11.56,0,0.0,0,194480
2022-02-28,9149,0.0,7.52,0,0.0,0,194480
2022-03-31,9149,0.0,6.32,0,0.0,0,194480
2022-04-30,9149,0.0,7.33,0,0.0,0,194480
2022-05-31,15642,10.04,3.8,5918,0.84,500,194480
2021-05-31,1666,185.63,3.57,32,0.0,0,263800
2021-06-30,1666,187.5,3.6,32,0.0,0,263800
2021-07-31,1666,223.75,4.3,32,0.0,0,263800
2021-08-31,1666,199.69,3.84,32,0.0,0,263800
2021-09-30,1666,172.5,3.31,32,0.0,0,263800
2021-10-31,1666,171.88,3.3,32,0.0,0,263800
2021-11-30,1666,162.19,3.12,32,0.0,0,263800
2021-12-31,1666,176.25,3.39,32,0.0,0,263800
2022-01-31,1666,210.31,4.04,32,0.0,0,263800
2022-02-28,1666,178.13,3.42,32,0.0,0,263800
2022-03-31,1666,166.88,3.21,32,0.0,0,263800
2022-04-30,1666,251.56,4.83,32,0.0,0,263800
2022-05-31,1755,111.76,4.71,74,0.0,0,263800
2021-05-31,2258,0.0,3.23,0,0.0,0,206560
2021-06-30,2258,0.0,3.29,0,0.0,0,206560
2021-07-31,2258,0.0,3.83,0,0.0,0,206560
2021-08-31,2258,0.0,5.03,0,0.0,0,206560
2021-09-30,2258,0.0,6.31,0,0.0,0,206560
2021-10-31,2258,0.0,7.22,0,0.0,0,206560
2021-11-30,2258,0.0,11.49,0,0.0,0,206560
2021-12-31,2258,0.0,17.05,0,0.0,0,206560
2022-01-31,2258,0.0,13.93,0,0.0,0,206560
2022-02-28,2258,0.0,9.12,0,0.0,0,206560
2022-03-31,2258,0.0,9.17,0,0.0,0,206560
2022-04-30,2258,0.0,10.5,0,0.0,0,206560
2022-05-31,2329,0.0,7.51,0,0.0,0,206560
2021-05-31,1819,0.0,7.53,0,0.0,0,261200
2021-06-30,1819,0.0,7.5,0,0.0,0,261200
2021-07-31,1819,0.0,7.7,0,0.0,0,261200
2021-08-31,1819,0.0,7.56,0,0.0,0,261200
2021-09-30,1819,0.0,6.6,0,0.0,0,261200
2021-10-31,1819,0.0,5.5,0,0.0,0,261200
2021-11-30,1819,0.0,5.61,0,0.0,0,261200
2021-12-31,1819,0.0,4.67,0,0.0,0,261200
2022-01-31,1819,0.0,4.95,0,0.0,0,261200
2022-02-28,1819,0.0,5.07,0,0.0,0,261200
2022-03-31,1819,0.0,4.94,0,0.0,0,261200
2022-04-30,1819,0.0,5.24,0,0.0,0,261200
2022-05-31,2211,207.91,4.04,43,0.0,0,261200
2021-05-31,20715,22.57,2.85,2614,0.34,200,145720
2021-06-30,20715,22.65,2.86,2614,0.34,200,145720
2021-07-31,20715,24.64,3.11,2614,0.31,200,145720
2021-08-31,20715,27.58,3.48,2614,0.28,200,145720
2021-09-30,20715,33.47,4.22,2614,0.23,200,145720
2021-10-31,20715,28.5,3.6,2614,0.27,200,145720
2021-11-30,20715,25.63,3.23,2614,0.3,200,145720
2021-12-31,20715,21.31,2.69,2614,0.36,200,145720
2022-01-31,20715,27.54,3.48,2614,0.28,200,145720
2022-02-28,20715,21.5,2.71,2614,0.36,200,145720
2022-03-31,20715,23.79,3.0,2614,0.32,200,145720
2022-04-30,20715,28.46,3.59,2614,0.27,200,145720
2022-05-31,33841,11.11,2.11,6434,0.35,250,145720
2021-05-31,9594,15.74,0.86,524,3.03,250,067990
2021-06-30,9594,16.11,0.88,524,2.96,250,067990
2021-07-31,9594,15.71,0.86,524,3.04,250,067990
2021-08-31,9594,16.47,0.9,524,2.9,250,067990
2021-09-30,9594,14.9,0.81,524,3.2,250,067990
2021-10-31,9594,13.63,0.74,524,3.5,250,067990
2021-11-30,9594,14.47,0.79,524,3.3,250,067990
2021-12-31,9594,12.35,0.67,524,3.86,250,067990
2022-01-31,9594,14.22,0.78,524,3.36,250,067990
2022-02-28,9594,13.66,0.75,524,3.49,250,067990
2022-03-31,9594,16.41,0.9,524,2.91,250,067990
2022-04-30,9594,19.08,1.04,524,2.5,250,067990
2022-05-31,10950,9.43,1.03,1193,3.11,350,067990
2021-05-31,7617,17.53,1.23,535,2.99,280,002150
2021-06-30,7617,17.61,1.24,535,2.97,280,002150
2021-07-31,7617,17.46,1.23,535,3.0,280,002150
2021-08-31,7617,16.64,1.17,535,3.15,280,002150
2021-09-30,7617,15.89,1.12,535,3.29,280,002150
2021-10-31,7617,15.01,1.05,535,3.49,280,002150
2021-11-30,7617,14.64,1.03,535,3.58,280,002150
2021-12-31,7617,13.96,0.98,535,3.75,280,002150
2022-01-31,7617,14.19,1.0,535,3.69,280,002150
2022-02-28,7617,14.11,0.99,535,3.71,280,002150
2022-03-31,7617,14.28,1.0,535,3.66,280,002150
2022-04-30,7617,14.65,1.03,535,3.57,280,002150
2022-05-31,7976,18.74,1.06,451,3.31,280,002150
2021-05-31,3335,28.75,2.83,328,1.06,100,006620
2021-06-30,3335,29.21,2.87,328,1.04,100,006620
2021-07-31,3335,30.3,2.98,328,1.01,100,006620
2021-08-31,3335,28.41,2.79,328,1.07,100,006620
2021-09-30,3335,28.48,2.8,328,1.07,100,006620
2021-10-31,3335,26.46,2.6,328,1.15,100,006620
2021-11-30,3335,24.42,2.4,328,1.25,100,006620
2021-12-31,3335,22.07,2.17,328,1.38,100,006620
2022-01-31,3335,25.06,2.46,328,1.22,100,006620
2022-02-28,3335,22.26,2.19,328,1.37,100,006620
2022-03-31,3335,22.13,2.18,328,1.38,100,006620
2022-04-30,3335,23.9,2.35,328,1.28,100,006620
2022-05-31,3571,22.64,2.09,330,1.34,100,006620
2021-05-31,4553,96.35,1.33,63,1.65,100,100130
2021-06-30,4553,96.67,1.34,63,1.64,100,100130
2021-07-31,4553,93.97,1.3,63,1.69,100,100130
2021-08-31,4553,95.24,1.32,63,1.67,100,100130
2021-09-30,4553,96.51,1.34,63,1.64,100,100130
2021-10-31,4553,94.92,1.31,63,1.67,100,100130
2021-11-30,4553,93.33,1.29,63,1.7,100,100130
2021-12-31,4553,75.87,1.05,63,2.09,100,100130
2022-01-31,4553,85.71,1.19,63,1.85,100,100130
2022-02-28,4553,93.02,1.29,63,1.71,100,100130
2022-03-31,4553,97.62,1.35,63,1.63,100,100130
2022-04-30,4553,94.29,1.3,63,1.68,100,100130
2022-05-31,4872,19.11,1.18,302,1.73,100,100130
2021-05-31,7079,30.63,0.55,127,3.34,130,005160
2021-06-30,7079,30.71,0.55,127,3.33,130,005160
2021-07-31,7079,32.13,0.58,127,3.19,130,005160
2021-08-31,7079,29.92,0.54,127,3.42,130,005160
2021-09-30,7079,31.42,0.56,127,3.26,130,005160
2021-10-31,7079,30.16,0.54,127,3.39,130,005160
2021-11-30,7079,30.28,0.54,127,3.38,130,005160
2021-12-31,7079,25.71,0.46,127,3.98,130,005160
2022-01-31,7079,27.95,0.5,127,3.66,130,005160
2022-02-28,7079,25.16,0.45,127,4.07,130,005160
2022-03-31,7079,26.93,0.48,127,3.8,130,005160
2022-04-30,7079,27.4,0.49,127,3.74,130,005160
2022-05-31,7687,9.2,0.46,382,3.7,130,005160
2021-05-31,4148,35.38,1.48,173,1.31,80,075970
2021-06-30,4148,35.43,1.48,173,1.31,80,075970
2021-07-31,4148,33.87,1.41,173,1.37,80,075970
2021-08-31,4148,30.81,1.28,173,1.5,80,075970
2021-09-30,4148,27.11,1.13,173,1.71,80,075970
2021-10-31,4148,32.89,1.37,173,1.41,80,075970
2021-11-30,4148,32.02,1.34,173,1.44,80,075970
2021-12-31,4148,23.41,0.98,173,1.98,80,075970
2022-01-31,4148,25.35,1.06,173,1.82,80,075970
2022-02-28,4148,22.17,0.92,173,2.09,80,075970
2022-03-31,4148,24.91,1.04,173,1.86,80,075970
2022-04-30,4148,24.88,1.04,173,1.86,80,075970
2022-05-31,4197,30.22,1.16,161,1.64,80,075970
2021-05-31,21305,32.71,1.07,700,0.87,200,001230
2021-06-30,21305,33.21,1.09,700,0.86,200,001230
2021-07-31,21305,31.43,1.03,700,0.91,200,001230
2021-08-31,21305,29.5,0.97,700,0.97,200,001230
2021-09-30,21305,29.07,0.96,700,0.98,200,001230
2021-10-31,21305,25.21,0.83,700,1.13,200,001230
2021-11-30,21305,24.29,0.8,700,1.18,200,001230
2021-12-31,21305,21.79,0.72,700,1.31,200,001230
2022-01-31,21305,23.0,0.76,700,1.24,200,001230
2022-02-28,21305,21.86,0.72,700,1.31,200,001230
2022-03-31,21305,23.57,0.77,700,1.21,200,001230
2022-04-30,21305,23.64,0.78,700,1.21,200,001230
2022-05-31,28552,3.29,0.68,5888,2.07,400,001230
2021-05-31,9095,22.62,3.17,1273,0.63,180,086450
2021-06-30,9095,22.55,3.16,1273,0.63,180,086450
2021-07-31,9095,22.0,3.08,1273,0.64,180,086450
2021-08-31,9095,20.35,2.85,1273,0.69,180,086450
2021-09-30,9095,19.32,2.7,1273,0.73,180,086450
2021-10-31,9095,17.91,2.51,1273,0.79,180,086450
2021-11-30,9095,17.64,2.47,1273,0.8,180,086450
2021-12-31,9095,15.4,2.16,1273,0.92,180,086450
2022-01-31,9095,16.85,2.36,1273,0.84,180,086450
2022-02-28,9095,15.99,2.24,1273,0.88,180,086450
2022-03-31,9095,16.34,2.29,1273,0.87,180,086450
2022-04-30,9095,16.85,2.36,1273,0.84,180,086450
2022-05-31,10165,19.63,2.21,1146,0.8,180,086450
2021-05-31,13579,18.89,3.84,2763,18.97,9900,023450
2021-06-30,13579,18.78,3.82,2763,19.08,9900,023450
2021-07-31,13579,19.65,4.0,2763,18.23,9900,023450
2021-08-31,13579,22.87,4.65,2763,15.66,9900,023450
2021-09-30,13579,24.1,4.9,2763,14.86,9900,023450
2021-10-31,13579,21.75,4.43,2763,16.47,9900,023450
2021-11-30,13579,23.31,4.74,2763,15.37,9900,023450
2021-12-31,13579,22.58,4.6,2763,15.87,9900,023450
2022-01-31,13579,22.8,4.64,2763,15.71,9900,023450
2022-02-28,13579,22.44,4.57,2763,15.97,9900,023450
2022-03-31,13579,22.4,4.56,2763,15.99,9900,023450
2022-04-30,13579,22.19,4.51,2763,16.15,9900,023450
2022-05-31,12909,18.65,4.73,3271,7.05,4300,023450
2021-05-31,2864,16.97,2.23,376,0.0,0,004140
2021-06-30,2864,17.1,2.25,376,0.0,0,004140
2021-07-31,2864,17.13,2.25,376,0.0,0,004140
2021-08-31,2864,16.73,2.2,376,0.0,0,004140
2021-09-30,2864,14.28,1.88,376,0.0,0,004140
2021-10-31,2864,10.8,1.42,376,0.0,0,004140
2021-11-30,2763,10.95,1.44,363,0.0,0,004140
2021-12-31,2763,10.08,1.32,363,0.0,0,004140
2022-01-31,2763,11.23,1.47,363,0.0,0,004140
2022-02-28,2763,9.17,1.21,363,0.0,0,004140
2022-03-31,2763,9.68,1.27,363,0.0,0,004140
2022-04-30,2763,10.55,1.39,363,0.0,0,004140
2022-05-31,2706,0.0,1.25,0,0.0,0,004140
2021-05-31,2049,0.0,1.33,0,0.0,0,099410
2021-06-30,2049,0.0,1.5,0,0.0,0,099410
2021-07-31,2049,0.0,1.57,0,0.0,0,099410
2021-08-31,2049,0.0,1.56,0,0.0,0,099410
2021-09-30,2049,0.0,1.62,0,0.0,0,099410
2021-10-31,2049,0.0,1.62,0,0.0,0,099410
2021-11-30,2049,0.0,1.38,0,0.0,0,099410
2021-12-31,2049,0.0,1.24,0,0.0,0,099410
2022-01-31,2049,0.0,1.6,0,0.0,0,099410
2022-02-28,2049,0.0,1.86,0,0.0,0,099410
2022-03-31,2049,0.0,1.98,0,0.0,0,099410
2022-04-30,2049,0.0,1.82,0,0.0,0,099410
2022-05-31,2119,64.74,2.38,78,0.0,0,099410
2021-05-31,10372,13.48,0.74,569,4.82,370,007590
2021-06-30,10372,13.6,0.75,569,4.78,370,007590
2021-07-31,10372,15.4,0.84,569,4.22,370,007590
2021-08-31,10372,14.8,0.81,569,4.39,370,007590
2021-09-30,10372,13.34,0.73,569,4.87,370,007590
2021-10-31,10372,12.83,0.7,569,5.07,370,007590
2021-11-30,10372,12.92,0.71,569,5.03,370,007590
2021-12-31,10372,12.13,0.67,569,5.36,370,007590
2022-01-31,10372,12.62,0.69,569,5.15,370,007590
2022-02-28,10372,11.97,0.66,569,5.43,370,007590
2022-03-31,10372,12.27,0.67,569,5.3,370,007590
2022-04-30,10372,13.34,0.73,569,4.87,370,007590
2022-05-31,11814,14.25,0.69,570,4.31,350,007590
2021-05-31,20042,6.41,0.63,1974,7.11,900,005960
2021-06-30,20042,6.46,0.64,1974,7.06,900,005960
2021-07-31,20042,7.14,0.7,1974,6.38,900,005960
2021-08-31,20042,7.19,0.71,1974,6.34,900,005960
2021-09-30,20042,7.14,0.7,1974,6.38,900,005960
2021-10-31,20042,7.5,0.74,1974,6.08,900,005960
2021-11-30,20042,7.65,0.75,1974,5.96,900,005960
2021-12-31,20042,7.29,0.72,1974,6.25,900,005960
2022-01-31,20042,7.32,0.72,1974,6.23,900,005960
2022-02-28,20042,6.99,0.69,1974,6.52,900,005960
2022-03-31,20042,6.94,0.68,1974,6.57,900,005960
2022-04-30,20042,6.86,0.68,1974,6.64,900,005960
2022-05-31,24388,2.58,0.54,5103,6.84,900,005960
2021-05-31,13861,25.25,2.16,1186,2.34,700,026960
